id,event_type,latitude,longitude,event_cause,requires_road_closure,start_datetime,status,corridor,priority,created_date,police_station
FKID007466,unplanned,12.9942411,77.6156991,pot_holes,FALSE,2024-01-03 22:38:51.342+00,active,Non-corridor,Low,2024-01-03 22:39:46.794804+00,Pulikeshinagar(F.Town)
FKID007467,unplanned,13.0555376,77.5969484,accident,FALSE,2024-01-03 21:24:17.783631+00,closed,Non-corridor,Low,2024-01-03 22:53:08.899398+00,Hebbala
FKID007468,unplanned,13.0807291,77.5927724,vehicle_breakdown,FALSE,2024-01-03 23:12:23.862+00,closed,Bellary Road 2,High,2024-01-03 23:13:09.196072+00,Yelahanka
FKID007469,unplanned,12.9640714,77.5829587,vehicle_breakdown,FALSE,2024-01-04 00:01:16.576+00,closed,Mysore Road,High,2024-01-04 00:01:47.459707+00,Halasuru Gate
FKID007470,unplanned,12.9978812,77.5511379,vehicle_breakdown,FALSE,2024-01-04 00:48:55.041+00,closed,West of Chord Road,High,2024-01-04 00:50:25.438088+00,Malleshwaram
FKID007471,unplanned,12.9807355,77.57596,vehicle_breakdown,FALSE,2024-01-04 01:05:10.108+00,closed,Non-corridor,Low,2024-01-04 01:06:15.878813+00,High ground
FKID007472,unplanned,13.0292598,77.5365019,vehicle_breakdown,FALSE,2024-01-04 02:22:01.128+00,closed,Tumkur Road,High,2024-01-04 02:22:44.183771+00,Yeshwanthpura
FKID007473,unplanned,13.0250913,77.6413301,vehicle_breakdown,FALSE,2024-01-04 02:49:25.168+00,closed,ORR North 1,High,2024-01-04 02:51:41.690111+00,Banaswadi
FKID007474,unplanned,12.9638034,77.5885757,vehicle_breakdown,FALSE,2024-01-04 04:04:20.144+00,closed,Mysore Road,High,2024-01-04 04:06:27.336094+00,Halasuru Gate
FKID007475,unplanned,12.9586094,77.5932265,vehicle_breakdown,FALSE,2024-01-04 05:22:49.17+00,closed,Non-corridor,Low,2024-01-04 05:24:10.777435+00,Halasuru Gate
FKID007476,unplanned,12.9885033,77.7332003,vehicle_breakdown,FALSE,2024-01-04 05:28:48.591+00,closed,Non-corridor,Low,2024-01-04 05:29:58.868509+00,Mahadevapura
FKID007477,unplanned,12.9802583,77.5726617,vehicle_breakdown,FALSE,2024-01-04 05:55:52.346+00,closed,Non-corridor,Low,2024-01-04 05:58:41.270966+00,Upparpet
FKID007478,unplanned,12.9527061,77.6050696,vehicle_breakdown,TRUE,2024-01-04 06:04:08.956+00,closed,Hosur Road,High,2024-01-04 06:05:48.926119+00,Ashok Nagar
FKID007479,unplanned,12.9376447,77.5209226,accident,FALSE,2024-01-04 06:36:56.294+00,closed,Mysore Road,High,2024-01-04 06:37:42.005308+00,Byatarayanapura
FKID007480,unplanned,12.9613113,77.5614505,vehicle_breakdown,FALSE,2024-01-04 06:37:12.946+00,closed,Mysore Road,High,2024-01-04 06:39:55.767075+00,Chamarajpet
FKID007481,unplanned,12.9365859,77.5126741,vehicle_breakdown,FALSE,2024-01-04 06:58:05.553+00,closed,Mysore Road,High,2024-01-04 07:02:10.981373+00,Jnanabharathi
FKID007482,unplanned,12.9380229,77.5105264,vehicle_breakdown,FALSE,2024-01-04 07:19:40.468+00,closed,Mysore Road,High,2024-01-04 07:22:09.574306+00,Jnanabharathi
FKID007483,unplanned,13.045726,77.5069247,vehicle_breakdown,FALSE,2024-01-04 10:57:37.32+00,closed,Tumkur Road,High,2024-01-04 10:59:22.768224+00,Chikkabanavara
FKID007484,unplanned,12.9761056,77.6263649,vehicle_breakdown,FALSE,2024-01-04 18:44:57.364+00,closed,Old Madras Road,High,2024-01-04 18:49:03.73385+00,Halasur
FKID007485,unplanned,12.9754498,77.5756935,others,FALSE,2024-01-04 20:13:14.551+00,closed,Non-corridor,Low,2024-01-04 20:17:41.733502+00,Upparpet
FKID007486,unplanned,13.0080264,77.6922531,vehicle_breakdown,FALSE,2024-01-04 21:03:51.641+00,closed,Non-corridor,Low,2024-01-04 21:04:54.7511+00,K.R. Pura
FKID007487,planned,12.9688074,77.5679985,public_event,TRUE,2024-01-04 21:06:15.166+00,closed,Non-corridor,Low,2024-01-04 21:10:19.92246+00,Chamarajpet
FKID007488,unplanned,13.0436448,77.5092261,vehicle_breakdown,FALSE,2024-01-04 21:44:28.375+00,closed,Tumkur Road,High,2024-01-04 21:46:02.860171+00,Peenya
FKID007489,unplanned,12.9961133,77.596,others,FALSE,2024-01-04 22:09:42.211+00,closed,Non-corridor,Low,2024-01-04 22:10:45.268774+00,R.T. Nagar
FKID007490,unplanned,12.9738881,77.5420671,vehicle_breakdown,FALSE,2024-01-04 22:26:50.656+00,closed,West of Chord Road,High,2024-01-04 22:28:20.48523+00,Vijayanagara
FKID007491,unplanned,13.0314589,77.6305982,vehicle_breakdown,FALSE,2024-01-04 22:53:45.628+00,closed,ORR North 1,High,2024-01-04 23:00:06.363514+00,Hennuru
FKID007492,unplanned,13.0409505,77.5175086,vehicle_breakdown,FALSE,2024-01-04 22:59:46.708+00,closed,Tumkur Road,High,2024-01-04 23:01:14.090083+00,Chikkabanavara
FKID007493,unplanned,13.0150042,77.5642704,vehicle_breakdown,FALSE,2024-01-04 23:05:21.671+00,closed,Tumkur Road,High,2024-01-04 23:06:09.48372+00,Sadashivanagar
FKID007494,unplanned,13.01479,77.5637517,vehicle_breakdown,FALSE,2024-01-04 23:06:47.031+00,closed,Tumkur Road,High,2024-01-04 23:07:34.124263+00,Yeshwanthpura
FKID007495,unplanned,12.9591875,77.5037389,vehicle_breakdown,FALSE,2024-01-04 23:08:20.316+00,closed,Non-corridor,Low,2024-01-04 23:09:11.928975+00,Jnanabharathi
FKID007496,unplanned,12.9638691,77.5846174,vehicle_breakdown,TRUE,2024-01-04 23:17:35.075+00,closed,Mysore Road,High,2024-01-04 23:18:49.222124+00,Halasuru Gate
FKID007497,unplanned,12.9173007,77.5858636,vehicle_breakdown,FALSE,2024-01-04 23:36:35.421+00,closed,Non-corridor,Low,2024-01-04 23:38:16.192791+00,Jayanagara
FKID007498,unplanned,12.9646758,77.5681699,congestion,FALSE,2024-01-04 23:57:32.762+00,closed,Mysore Road,High,2024-01-04 23:58:20.11228+00,Chamarajpet
FKID007499,unplanned,12.9749058,77.565832,vehicle_breakdown,FALSE,2024-01-04 23:57:43.28+00,closed,Magadi Road,High,2024-01-04 23:58:51.478089+00,Magadi Road
FKID007500,unplanned,12.9817152,77.5868776,vehicle_breakdown,FALSE,2024-01-24 05:23:41.161+00,closed,Non-corridor,Low,2024-01-24 05:25:12.927709+00,High ground
FKID007501,unplanned,13.0965699,77.593264,vehicle_breakdown,FALSE,2024-01-05 00:30:27.055+00,closed,Non-corridor,Low,2024-01-05 00:33:17.852189+00,Yelahanka
FKID007502,unplanned,13.0164922,77.5835925,vehicle_breakdown,FALSE,2024-01-05 01:12:57.216+00,closed,Bellary Road 1,High,2024-01-05 01:14:06.375643+00,Sadashivanagar
FKID007503,unplanned,12.9765842,77.5798232,pot_holes,FALSE,2024-01-05 01:36:06.135+00,active,Non-corridor,Low,2024-01-05 01:37:29.950961+00,Upparpet
FKID007504,unplanned,12.9667108,77.6236468,vehicle_breakdown,FALSE,2024-01-05 02:25:04.224+00,closed,Non-corridor,Low,2024-01-05 02:26:11.00585+00,Ashok Nagar
FKID007505,unplanned,12.977485,77.590915,vehicle_breakdown,FALSE,2024-01-05 02:44:31.738+00,closed,Non-corridor,Low,2024-01-05 02:55:25.756707+00,Cubbon Park
FKID007506,unplanned,13.0039633,77.5712248,vehicle_breakdown,FALSE,2024-01-05 03:07:08.637+00,closed,Non-corridor,Low,2024-01-05 03:08:59.144798+00,Malleshwaram
FKID007507,unplanned,13.0083827,77.6955951,vehicle_breakdown,FALSE,2024-01-05 03:43:38.454+00,closed,Non-corridor,Low,2024-01-05 03:45:10.136434+00,K.R. Pura
FKID007508,unplanned,12.9887168,77.5988152,vehicle_breakdown,FALSE,2024-01-05 05:42:14.756+00,closed,Non-corridor,Low,2024-01-05 05:43:04.606682+00,High ground
FKID007509,unplanned,12.9758546,77.5746967,others,FALSE,2024-01-05 06:17:15.352+00,closed,Non-corridor,Low,2024-01-05 06:19:24.789864+00,Upparpet
FKID007510,unplanned,13.1020634,77.5863894,vehicle_breakdown,FALSE,2024-01-05 07:32:42.304+00,closed,Non-corridor,Low,2024-01-05 07:33:54.288419+00,Yelahanka
FKID007511,unplanned,12.9844301,77.5882441,vehicle_breakdown,FALSE,2024-01-05 08:07:13.983+00,closed,Bellary Road 1,High,2024-01-05 08:09:03.001222+00,High ground
FKID007512,unplanned,12.9843829,77.588159,vehicle_breakdown,FALSE,2024-01-05 08:10:59.44+00,closed,Bellary Road 1,High,2024-01-05 08:12:11.112857+00,High ground
FKID007513,unplanned,12.9526205,77.5414274,others,FALSE,2024-01-05 08:42:20.304+00,closed,Mysore Road,High,2024-01-05 08:46:21.660888+00,Byatarayanapura
FKID007514,unplanned,12.9251594,77.5502933,vehicle_breakdown,FALSE,2024-01-05 08:46:07.435+00,closed,ORR West 1,High,2024-01-05 08:52:52.682551+00,Banashankari
FKID007515,unplanned,13.0189053,77.572703,accident,FALSE,2024-01-05 09:33:17.717+00,closed,Non-corridor,Low,2024-01-05 09:34:00.752873+00,Sadashivanagar
FKID007516,unplanned,13.0082786,77.693702,vehicle_breakdown,FALSE,2024-01-05 18:55:33.111+00,closed,Non-corridor,Low,2024-01-05 18:59:51.379801+00,K.R. Pura
FKID007517,unplanned,13.0187483,77.5840065,vehicle_breakdown,FALSE,2024-01-05 19:17:45.567+00,closed,Bellary Road 1,High,2024-01-05 19:19:46.625178+00,Sadashivanagar
FKID007518,unplanned,12.9641306,77.5704768,others,FALSE,2024-01-05 19:34:47.279+00,active,Mysore Road,High,2024-01-05 19:42:36.526014+00,V.V.Puram (C.Pet)
FKID007519,unplanned,12.9877422,77.5500326,vehicle_breakdown,FALSE,2024-01-05 19:50:51.638+00,closed,West of Chord Road,High,2024-01-05 19:53:45.045401+00,Rajajinagar
FKID007520,unplanned,13.0034745,77.6186293,vehicle_breakdown,FALSE,2024-01-05 20:00:42.766+00,closed,Airport New South Road,High,2024-01-05 20:02:26.422073+00,Pulikeshinagar(F.Town)
FKID007521,unplanned,13.0217114,77.5515223,vehicle_breakdown,FALSE,2024-01-05 20:06:40.819+00,closed,Tumkur Road,High,2024-01-05 20:09:11.564454+00,Yeshwanthpura
FKID007522,unplanned,13.0438624,77.5578993,vehicle_breakdown,FALSE,2024-01-05 21:38:38.545+00,closed,ORR North 2,High,2024-01-05 21:39:49.131519+00,Jalahalli
FKID007523,unplanned,12.9924176,77.7160581,road_conditions,TRUE,2024-01-05 22:33:44.33+00,active,Non-corridor,Low,2024-01-05 22:36:01.494818+00,Mahadevapura
FKID007524,unplanned,12.889711,77.5975922,pot_holes,FALSE,2024-01-05 23:27:00.551+00,active,Bannerghata Road,High,2024-01-05 23:28:11.505217+00,J.P. Nagar
FKID007525,planned,13.04176,77.6118519,construction,TRUE,2024-01-05 23:27:26.016+00,closed,ORR North 1,High,2024-01-05 23:29:10.835194+00,K.G. Halli
FKID007526,unplanned,12.9928526,77.5712999,vehicle_breakdown,FALSE,2024-01-05 23:54:50.441+00,closed,Non-corridor,Low,2024-01-05 23:55:41.880628+00,Malleshwaram
FKID007527,unplanned,12.9932732,77.5714333,vehicle_breakdown,FALSE,2024-01-05 23:57:19.973+00,closed,Non-corridor,Low,2024-01-05 23:58:00.674494+00,Sheshadripuram
FKID007528,unplanned,13.0408993,77.6175355,vehicle_breakdown,FALSE,2024-01-06 00:02:42.781+00,closed,ORR North 1,High,2024-01-06 00:04:23.172234+00,Hennuru
FKID007529,unplanned,12.9582791,77.5541917,vehicle_breakdown,FALSE,2024-01-06 00:09:19.237+00,closed,Mysore Road,High,2024-01-06 00:10:23.827694+00,Magadi Road
FKID007530,unplanned,12.9582294,77.5542396,vehicle_breakdown,FALSE,2024-01-06 00:11:56.644+00,closed,Mysore Road,High,2024-01-06 00:12:48.963219+00,Magadi Road
FKID007531,unplanned,13.0177861,77.5555791,vehicle_breakdown,FALSE,2024-01-06 02:10:42.791+00,resolved,ORR North 1,High,2024-01-06 02:13:37.800593+00,Banaswadi
FKID007532,unplanned,12.9357695,77.5134563,vehicle_breakdown,FALSE,2024-01-06 02:24:11.04+00,closed,Mysore Road,High,2024-01-06 02:27:14.009814+00,Jnanabharathi
FKID007533,unplanned,12.9870791,77.5204831,vehicle_breakdown,FALSE,2024-01-06 05:04:21.601+00,closed,Magadi Road,High,2024-01-06 05:04:56.918995+00,Kamakshipalya
FKID007534,unplanned,13.0850037,77.5944742,vehicle_breakdown,FALSE,2024-01-06 05:26:19.155+00,closed,Bellary Road 2,High,2024-01-06 05:27:27.270437+00,Yelahanka
FKID007535,unplanned,12.9540169,77.6206055,vehicle_breakdown,FALSE,2024-01-06 06:12:46.776+00,closed,Non-corridor,Low,2024-01-06 06:15:30.71997+00,Ashok Nagar
FKID007536,unplanned,13.080204,77.5924959,vehicle_breakdown,FALSE,2024-01-06 06:39:55.949+00,closed,Bellary Road 2,High,2024-01-06 06:40:40.662359+00,Yelahanka
FKID007537,unplanned,12.9619392,77.6065331,others,TRUE,2024-01-06 06:47:32.833+00,closed,Hosur Road,High,2024-01-06 06:48:23.035244+00,Ashok Nagar
FKID007538,planned,13.0454642,77.5565508,construction,FALSE,2024-01-06 07:13:58.271+00,closed,ORR North 2,High,2024-01-06 07:14:57.06335+00,Jalahalli
FKID007539,unplanned,13.0454219,77.5565517,vehicle_breakdown,FALSE,2024-01-06 07:24:50.586+00,closed,ORR North 2,High,2024-01-06 07:27:59.108324+00,Jalahalli
FKID007540,unplanned,12.9614533,77.6065866,pot_holes,FALSE,2024-01-06 08:06:43.875+00,active,Hosur Road,High,2024-01-06 08:08:10.709913+00,Ashok Nagar
FKID007541,unplanned,12.9518426,77.5373142,vehicle_breakdown,FALSE,2024-01-06 08:22:46.24+00,closed,West of Chord Road,High,2024-01-06 08:25:40.642952+00,Byatarayanapura
FKID007542,unplanned,12.9730421,77.5811612,vehicle_breakdown,FALSE,2024-01-06 08:37:02.517+00,closed,Non-corridor,Low,2024-01-06 08:39:20.383227+00,Upparpet
FKID007543,unplanned,12.9576689,77.5530492,vehicle_breakdown,FALSE,2024-01-06 09:03:12.899+00,closed,Mysore Road,High,2024-01-06 09:05:22.956224+00,Chamarajpet
FKID007544,unplanned,13.0962042,77.5951723,vehicle_breakdown,FALSE,2024-01-06 09:16:27.012+00,closed,Bellary Road 2,High,2024-01-06 09:18:01.126769+00,Yelahanka
FKID007545,unplanned,12.9756583,77.5353891,accident,FALSE,2024-01-06 12:47:31.074+00,closed,Non-corridor,Low,2024-01-06 12:50:58.600929+00,Vijayanagara
FKID007546,unplanned,13.0083753,77.6925957,vehicle_breakdown,TRUE,2024-01-06 19:25:46.577+00,closed,Non-corridor,Low,2024-01-06 19:27:23.224085+00,K.R. Pura
FKID007547,unplanned,13.0933167,77.5970884,vehicle_breakdown,FALSE,2024-01-06 20:32:24.682+00,closed,Bellary Road 2,High,2024-01-06 20:33:16.106679+00,Yelahanka
FKID007548,unplanned,13.0402367,77.6240333,others,FALSE,2024-01-06 20:33:03.455+00,closed,Hennur Main Road,High,2024-01-06 20:34:50.235665+00,Hennuru
FKID007549,unplanned,13.0933004,77.5970311,vehicle_breakdown,FALSE,2024-01-06 20:49:09.323+00,closed,Bellary Road 2,High,2024-01-06 20:49:53.874756+00,Yelahanka
FKID007550,unplanned,12.9172755,77.5646559,Debris,FALSE,2024-01-06 20:53:39.712+00,active,ORR West 1,High,2024-01-06 20:54:44.95953+00,Banashankari
FKID007551,unplanned,12.9266558,77.6005895,vehicle_breakdown,FALSE,2024-01-06 21:07:13.539+00,closed,Bannerghata Road,High,2024-01-06 21:09:12.589303+00,Mico Layout
FKID007552,unplanned,13.0391274,77.5199045,vehicle_breakdown,FALSE,2024-01-07 03:41:02.261+00,closed,Tumkur Road,High,2024-01-07 03:41:47.660775+00,Peenya
FKID007553,unplanned,12.9773739,77.5853664,others,FALSE,2024-01-06 21:15:26.201+00,closed,Non-corridor,Low,2024-01-06 21:17:51.189343+00,Halasuru Gate
FKID007554,planned,12.9275533,77.6212967,construction,FALSE,2024-01-06 21:15:48.864+00,closed,IRR(Thanisandra road),High,2024-01-06 21:20:08.342206+00,Adugodi
FKID007555,unplanned,12.9849478,77.5721899,vehicle_breakdown,FALSE,2024-01-06 21:53:11.887+00,closed,Non-corridor,Low,2024-01-06 21:54:13.004477+00,Sheshadripuram
FKID007556,unplanned,12.9114476,77.5858614,vehicle_breakdown,FALSE,2024-01-06 22:09:29.396+00,closed,Non-corridor,Low,2024-01-06 22:11:27.449669+00,J.P. Nagar
FKID007557,unplanned,13.094135,77.5973271,others,FALSE,2024-01-06 22:20:46.214+00,closed,Bellary Road 2,High,2024-01-06 22:22:22.239749+00,Yelahanka
FKID007558,unplanned,13.014608,77.5840855,others,FALSE,2024-01-06 23:30:52.349+00,closed,Bellary Road 1,High,2024-01-06 23:31:35.517168+00,Sadashivanagar
FKID007559,unplanned,12.9363567,77.5160267,vehicle_breakdown,FALSE,2024-01-07 00:20:22.659+00,closed,Mysore Road,High,2024-01-07 00:21:20.40278+00,Byatarayanapura
FKID007560,planned,12.9314883,77.62259614,construction,TRUE,2024-01-07 00:29:30.565+00,closed,IRR(Thanisandra road),High,2024-01-07 00:34:13.025064+00,Adugodi
FKID007561,unplanned,12.9678355,77.5873773,vehicle_breakdown,FALSE,2024-01-07 00:58:20.745+00,closed,Mysore Road,High,2024-01-07 00:59:23.937022+00,Halasuru Gate
FKID007562,unplanned,12.921751,77.6617091,accident,FALSE,2024-01-07 00:52:53.583+00,resolved,ORR East 1,High,2024-01-07 00:59:43.039573+00,Bellandur
FKID007563,unplanned,12.9215257,77.661963,accident,FALSE,2024-01-07 00:51:04.214842+00,closed,ORR East 1,High,2024-01-07 00:59:54.55619+00,Bellandur
FKID007564,unplanned,12.9598114,77.5043572,vehicle_breakdown,FALSE,2024-01-07 01:27:56.024+00,closed,Non-corridor,Low,2024-01-07 01:29:56.964936+00,Jnanabharathi
FKID007565,unplanned,13.1181733,77.6089981,vehicle_breakdown,FALSE,2024-01-07 04:00:17.904+00,closed,Bellary Road 2,High,2024-01-07 04:01:16.682869+00,Yelahanka
FKID007566,unplanned,13.0426306,77.5908214,vehicle_breakdown,FALSE,2024-01-07 04:27:09.206+00,closed,Bellary Road 1,High,2024-01-07 04:28:00.862235+00,Hebbala
FKID007567,unplanned,13.0566142,77.546737,vehicle_breakdown,FALSE,2024-01-07 05:04:06.729+00,closed,Non-corridor,Low,2024-01-07 05:05:30.322947+00,Jalahalli
FKID007568,unplanned,12.8890533,77.56386,vehicle_breakdown,FALSE,2024-01-07 06:38:38.956+00,closed,Non-corridor,Low,2024-01-07 06:39:46.872037+00,Thalagattapura
FKID007569,unplanned,12.97161519,77.60650878,others,TRUE,2024-01-07 06:54:11.157+00,closed,Mysore Road,High,2024-01-07 06:56:41.252005+00,Ashok Nagar
FKID007570,unplanned,12.9293763,77.6162697,vehicle_breakdown,FALSE,2024-01-07 07:48:01.434+00,closed,Hosur Road,High,2024-01-07 07:49:26.083634+00,Adugodi
FKID007571,unplanned,13.0933773,77.5956407,vehicle_breakdown,FALSE,2024-01-07 08:24:38.017+00,closed,Bellary Road 2,High,2024-01-07 08:25:49.261725+00,Yelahanka
FKID007572,unplanned,13.0143857,77.5837077,congestion,FALSE,2024-01-07 09:24:14.322+00,closed,Bellary Road 1,High,2024-01-07 09:25:19.187371+00,Sadashivanagar
FKID007573,unplanned,13.0979016,77.5982923,construction,TRUE,2024-01-07 10:58:11.378+00,closed,Bellary Road 2,High,2024-01-07 10:58:55.205077+00,Yelahanka
FKID007574,unplanned,12.951396,77.5370097,vehicle_breakdown,FALSE,2024-01-07 16:52:54.291+00,closed,West of Chord Road,High,2024-01-07 16:54:30.839899+00,Byatarayanapura
FKID007575,planned,12.936476,77.6064183,procession,FALSE,2024-01-07 18:37:53.907+00,closed,Non-corridor,Low,2024-01-07 18:39:53.309343+00,Mico Layout
FKID007576,unplanned,12.980458,77.5733294,vehicle_breakdown,FALSE,2024-01-07 19:53:35.894+00,closed,Non-corridor,Low,2024-01-07 19:56:55.021155+00,Sheshadripuram
FKID007577,unplanned,12.9805215,77.5733068,vehicle_breakdown,FALSE,2024-01-07 19:59:57.527+00,closed,Non-corridor,Low,2024-01-07 20:01:02.953499+00,Sheshadripuram
FKID007578,unplanned,12.92542,77.6175917,vehicle_breakdown,FALSE,2024-01-07 20:18:55.842+00,closed,Hosur Road,High,2024-01-07 20:21:07.260767+00,Madiwala
FKID007579,unplanned,12.9809017,77.573705,vehicle_breakdown,FALSE,2024-01-07 21:19:39.832+00,closed,Non-corridor,Low,2024-01-07 21:22:38.905093+00,Sheshadripuram
FKID007580,unplanned,12.9621197,77.5948012,vehicle_breakdown,FALSE,2024-01-07 23:24:16.513+00,closed,Non-corridor,Low,2024-01-07 23:25:35.270467+00,Ashok Nagar
FKID007581,planned,12.9166569,77.6099531,construction,FALSE,2024-01-07 23:24:52.213+00,closed,Non-corridor,Low,2024-01-07 23:26:34.518707+00,Mico Layout
FKID007582,unplanned,12.9622758,77.5942584,vehicle_breakdown,FALSE,2024-01-07 23:26:22.227+00,closed,Non-corridor,Low,2024-01-07 23:27:05.564472+00,Halasuru Gate
FKID007583,unplanned,12.9167063,77.6239555,accident,FALSE,2024-01-08 00:27:51.987+00,closed,ORR East 1,High,2024-01-08 00:30:27.476924+00,HSR Layout
FKID007584,unplanned,12.9748502,77.582264,vehicle_breakdown,FALSE,2024-01-08 00:44:22.77+00,closed,Non-corridor,Low,2024-01-08 00:46:31.281279+00,Upparpet
FKID007585,unplanned,13.0157986,77.5539989,vehicle_breakdown,FALSE,2024-01-08 02:30:53.414+00,closed,Tumkur Road,High,2024-01-08 02:32:05.560435+00,Yeshwanthpura
FKID007586,unplanned,12.9670637,77.5872482,vehicle_breakdown,FALSE,2024-01-08 03:17:55.475+00,closed,Mysore Road,High,2024-01-08 03:18:47.000745+00,Halasuru Gate
FKID007587,unplanned,13.0102588,77.6980801,others,FALSE,2024-01-08 04:48:41.703+00,closed,Non-corridor,Low,2024-01-08 04:50:53.128186+00,K.R. Pura
FKID007588,unplanned,12.9755237,77.5872875,vehicle_breakdown,FALSE,2024-01-08 06:43:49.029+00,closed,Non-corridor,Low,2024-01-08 06:48:39.042056+00,Halasuru Gate
FKID007589,unplanned,12.9342422,77.6297294,vehicle_breakdown,TRUE,2024-01-08 08:15:46.956+00,closed,Non-corridor,Low,2024-01-08 08:24:50.384001+00,Adugodi
FKID007590,unplanned,12.9579698,77.5536554,vehicle_breakdown,FALSE,2024-01-08 08:22:09.888+00,closed,Mysore Road,High,2024-01-08 08:26:00.227848+00,Chamarajpet
FKID007591,unplanned,12.9509793,77.4993639,vehicle_breakdown,FALSE,2024-01-08 14:43:03.859+00,closed,Non-corridor,Low,2024-01-08 14:43:52.40906+00,Jnanabharathi
FKID007592,unplanned,13.0391483,77.52008,vehicle_breakdown,FALSE,2024-01-08 18:37:47.692+00,closed,Tumkur Road,High,2024-01-08 18:47:35.01963+00,Peenya
FKID007593,unplanned,12.9530663,77.5401321,vehicle_breakdown,FALSE,2024-01-08 19:20:56.184+00,closed,West of Chord Road,High,2024-01-08 19:21:59.055064+00,Byatarayanapura
FKID007594,unplanned,13.0062304,77.5793973,vehicle_breakdown,FALSE,2024-01-08 19:20:06.892+00,closed,Non-corridor,Low,2024-01-08 19:27:11.269436+00,Sadashivanagar
FKID007595,unplanned,13.0328783,77.5409111,vehicle_breakdown,FALSE,2024-01-08 19:45:25.663+00,closed,ORR North 2,High,2024-01-08 19:46:41.716433+00,Yeshwanthpura
FKID007596,unplanned,12.9506387,77.4988418,vehicle_breakdown,FALSE,2024-01-08 20:10:03.148+00,closed,Non-corridor,Low,2024-01-08 20:11:59.805822+00,Jnanabharathi
FKID007597,unplanned,12.9843449,77.6409461,pot_holes,FALSE,2024-01-08 20:29:26.056+00,active,Old Madras Road,High,2024-01-08 20:30:11.30327+00,Jeevanbheemanagar
FKID007598,unplanned,12.9843406,77.6409143,pot_holes,FALSE,2024-01-08 20:30:44.317+00,active,Old Madras Road,High,2024-01-08 20:31:10.328548+00,Jeevanbheemanagar
FKID007599,unplanned,12.9387823,77.6346934,water_logging,FALSE,2024-01-08 20:57:23.651+00,active,IRR(Thanisandra road),High,2024-01-08 21:00:02.263566+00,Ashok Nagar
FKID007600,unplanned,13.0156971,77.5630754,vehicle_breakdown,FALSE,2024-01-08 21:12:13.706+00,closed,Tumkur Road,High,2024-01-08 21:13:03.573457+00,Sadashivanagar
FKID007601,unplanned,12.9215181,77.560083,vehicle_breakdown,FALSE,2024-01-08 21:13:04.445+00,closed,ORR West 1,High,2024-01-08 21:14:20.779357+00,Banashankari
FKID007602,unplanned,12.9284666,77.5458777,vehicle_breakdown,FALSE,2024-01-08 21:27:11.688+00,closed,ORR West 1,High,2024-01-08 21:28:20.131275+00,Banashankari
FKID007603,planned,13.041996,77.6119305,construction,TRUE,2024-01-08 23:11:12.373+00,closed,ORR North 1,High,2024-01-08 23:14:59.185493+00,K.G. Halli
FKID007604,unplanned,12.9742764,77.6106961,construction,FALSE,2024-01-08 23:28:12.715+00,closed,Old Madras Road,High,2024-01-08 23:30:19.527365+00,Ashok Nagar
FKID007605,unplanned,12.9920652,77.5714496,vehicle_breakdown,FALSE,2024-01-09 00:36:05.948+00,closed,Non-corridor,Low,2024-01-09 00:37:20.875251+00,Malleshwaram
FKID007606,unplanned,12.9920634,77.5714152,vehicle_breakdown,FALSE,2024-01-09 00:37:25.649+00,closed,Non-corridor,Low,2024-01-09 00:38:06.779467+00,Malleshwaram
FKID007607,unplanned,12.9640182,77.5835944,vehicle_breakdown,FALSE,2024-01-09 01:28:02.777+00,closed,Mysore Road,High,2024-01-09 01:29:12.713723+00,Halasuru Gate
FKID007608,unplanned,13.0778415,77.5923366,vehicle_breakdown,FALSE,2024-01-09 01:42:40.89+00,closed,Bellary Road 2,High,2024-01-09 01:43:21.435791+00,Yelahanka
FKID007609,unplanned,12.9783234,77.5850184,vehicle_breakdown,FALSE,2024-01-09 02:04:03.53+00,closed,Non-corridor,Low,2024-01-09 02:06:02.78339+00,Cubbon Park
FKID007610,unplanned,12.9908196,77.6562969,vehicle_breakdown,FALSE,2024-01-09 02:39:00.878+00,closed,Old Madras Road,High,2024-01-09 02:40:54.018121+00,Banaswadi
FKID007611,unplanned,12.9576748,77.5031956,vehicle_breakdown,FALSE,2024-01-09 03:28:48.64+00,closed,Non-corridor,Low,2024-01-09 03:30:17.328808+00,Jnanabharathi
FKID007612,unplanned,12.9746483,77.5702833,vehicle_breakdown,FALSE,2024-01-09 03:42:24.778+00,closed,Non-corridor,Low,2024-01-09 03:43:32.229579+00,Chamarajpet
FKID007613,unplanned,12.9627211,77.5952912,vehicle_breakdown,FALSE,2024-01-09 04:35:38.657+00,closed,Mysore Road,High,2024-01-09 04:36:55.291053+00,Halasuru Gate
FKID007614,unplanned,12.9879463,77.7355131,vehicle_breakdown,FALSE,2024-01-09 05:20:30.305+00,closed,Non-corridor,Low,2024-01-09 05:21:48.76469+00,Mahadevapura
FKID007615,unplanned,12.9800105,77.572795,vehicle_breakdown,FALSE,2024-01-11 20:27:56.337+00,closed,Non-corridor,Low,2024-01-11 20:28:45.584664+00,Upparpet
FKID007616,unplanned,12.9166554,77.6017984,vehicle_breakdown,FALSE,2024-01-09 06:11:44.643+00,closed,Bannerghata Road,High,2024-01-09 06:12:47.671419+00,Mico Layout
FKID007617,unplanned,12.9840929,77.6412627,accident,FALSE,2024-01-09 06:14:59.987+00,closed,Old Madras Road,High,2024-01-09 06:17:34.608946+00,Jeevanbheemanagar
