id,event_type,latitude,longitude,event_cause,requires_road_closure,start_datetime,status,corridor,priority,created_date,police_station,report_creation_delay_min,actual_duration_min,hour,day_of_week,month,is_weekend,event_type_encoded,priority_encoded,requires_road_closure_encoded
FKID007319,unplanned,13.0546133,77.59366,vehicle_breakdown,False,2023-12-29 04:55:37.617000+00:00,closed,Bellary Road 1,High,2023-12-29 04:56:18.163144+00:00,Kodigehalli,0.6757690666666666,,4,4,12,0,0,3,0
FKID007320,unplanned,12.943615,77.5722,vehicle_breakdown,False,2023-12-29 05:16:19.309000+00:00,closed,Non-corridor,Low,2023-12-29 05:17:58.487123+00:00,Basavanagudi,1.6529687166666667,,5,4,12,0,0,1,0
FKID007321,unplanned,12.9918486,77.6591136,vehicle_breakdown,False,2023-12-29 05:39:00.100000+00:00,closed,Old Madras Road,High,2023-12-29 05:40:43.626531+00:00,Banaswadi,1.7254421833333333,,5,4,12,0,0,3,0
FKID007322,unplanned,13.0395192,77.5182462,vehicle_breakdown,False,2023-12-29 05:47:13.056000+00:00,closed,Tumkur Road,High,2023-12-29 05:48:50.302868+00:00,Peenya,1.6207811333333335,,5,4,12,0,0,3,0
FKID007323,unplanned,12.9168591,77.5719863,road_conditions,False,2023-12-29 06:05:17.136000+00:00,active,Non-corridor,Low,2023-12-29 06:05:55.804621+00:00,Banashankari,0.6444770166666667,,6,4,12,0,0,1,0
FKID007324,unplanned,12.9067017,77.5448433,road_conditions,False,2023-12-29 06:36:03.140000+00:00,closed,Non-corridor,Low,2023-12-29 06:36:33.248882+00:00,K.S. Layout,0.5018147000000001,,6,4,12,0,0,1,0
FKID007325,unplanned,13.0083456,77.6959659,vehicle_breakdown,False,2023-12-29 06:42:53.527000+00:00,resolved,Non-corridor,Low,2023-12-29 06:44:47.712722+00:00,K.R. Pura,1.9030953666666666,,6,4,12,0,0,1,0
FKID007326,unplanned,12.96679155,77.60939692,accident,False,2023-12-29 06:11:40.735071+00:00,closed,Mysore Road,High,2023-12-29 07:12:51.636930+00:00,Ashok Nagar,,,6,4,12,0,0,3,0
FKID007327,unplanned,12.9677557,77.5681385,vehicle_breakdown,False,2023-12-29 08:51:24.173000+00:00,closed,Non-corridor,Low,2023-12-29 08:55:22.017895+00:00,Chamarajpet,3.9640815833333334,,8,4,12,0,0,1,0
FKID007328,unplanned,12.987147,77.5723629,others,True,2023-12-29 12:23:43.016000+00:00,closed,Non-corridor,Low,2023-12-29 12:30:27.476370+00:00,Sheshadripuram,6.741006166666667,,12,4,12,0,0,1,1
FKID007329,unplanned,13.1230403,77.6109185,accident,False,2023-12-29 17:07:37.872000+00:00,closed,Bellary Road 2,High,2023-12-29 17:08:19.029814+00:00,Yelahanka,0.6859635666666667,,17,4,12,0,0,3,0
FKID007330,unplanned,12.93805,77.52145,vehicle_breakdown,False,2023-12-29 18:44:56.711000+00:00,closed,Mysore Road,High,2023-12-29 18:46:07.921115+00:00,Byatarayanapura,1.1868352500000001,,18,4,12,0,0,3,0
FKID007331,unplanned,12.9663838,77.6246368,vehicle_breakdown,False,2023-12-29 19:58:00.464000+00:00,closed,Non-corridor,Low,2023-12-29 19:59:18.258055+00:00,Halasur,1.2965675833333334,,19,4,12,0,0,1,0
FKID007332,unplanned,12.9382284,77.5214813,vehicle_breakdown,True,2023-12-29 20:02:34.228000+00:00,closed,Mysore Road,High,2023-12-29 20:03:41.110778+00:00,Byatarayanapura,1.1147129666666666,,20,4,12,0,0,3,1
FKID007333,unplanned,13.0157237,77.5722666,vehicle_breakdown,True,2023-12-29 21:46:59.216000+00:00,closed,Non-corridor,Low,2023-12-29 21:48:30.216552+00:00,Sadashivanagar,1.5166758666666666,,21,4,12,0,0,1,1
FKID007334,unplanned,12.9635997,77.5893711,vehicle_breakdown,False,2023-12-29 22:06:36.008000+00:00,closed,Non-corridor,Low,2023-12-29 22:08:26.258337+00:00,Halasuru Gate,1.8375056166666668,,22,4,12,0,0,1,0
FKID007335,unplanned,12.9556817,77.7184743,vehicle_breakdown,False,2023-12-29 22:50:17.599000+00:00,closed,Varthur Road,High,2023-12-29 22:52:06.327871+00:00,Whitefield,1.81214785,,22,4,12,0,0,3,0
FKID007336,unplanned,12.9747267,77.6196317,vehicle_breakdown,False,2023-12-29 22:56:45.966000+00:00,closed,Old Madras Road,High,2023-12-29 22:57:40.344306+00:00,Halasur,0.9063051000000001,,22,4,12,0,0,3,0
FKID007337,unplanned,12.988367,77.5502535,vehicle_breakdown,False,2023-12-29 23:37:09.333000+00:00,closed,West of Chord Road,High,2023-12-29 23:38:39.194217+00:00,Rajajinagar,1.4976869499999999,,23,4,12,0,0,3,0
FKID007338,unplanned,12.985489,77.753092,vehicle_breakdown,False,2023-12-29 23:37:56.613000+00:00,closed,Non-corridor,Low,2023-12-29 23:39:06.944113+00:00,Mahadevapura,1.1721852166666666,,23,4,12,0,0,1,0
FKID007339,unplanned,12.9759137,77.5867315,others,False,2023-12-30 00:00:04.109000+00:00,closed,Non-corridor,Low,2023-12-30 00:03:48.263863+00:00,Halasuru Gate,3.7359143833333333,,0,5,12,1,0,1,0
FKID007340,planned,13.1909485,77.6460691,construction,False,2023-12-30 00:32:10.723000+00:00,closed,Bellary Road 2,High,2023-12-30 00:34:03.863146+00:00,Chikkajala,1.8856691,,0,5,12,1,1,3,0
FKID007341,unplanned,12.97788,77.5755198,others,False,2023-12-30 00:34:01.363000+00:00,active,Non-corridor,Low,2023-12-30 00:37:30.194325+00:00,Upparpet,3.4805220833333332,,0,5,12,1,0,1,0
FKID007342,unplanned,12.9667149,77.6086362,vehicle_breakdown,False,2023-12-30 00:58:36.440000+00:00,closed,Mysore Road,High,2023-12-30 01:01:26.290792+00:00,Ashok Nagar,2.8308465333333337,,0,5,12,1,0,3,0
FKID007343,unplanned,13.0089306,77.5912608,vehicle_breakdown,False,2023-12-30 01:44:40.618000+00:00,closed,Non-corridor,Low,2023-12-30 01:47:09.726651+00:00,R.T. Nagar,2.4851441833333334,,1,5,12,1,0,1,0
FKID007344,unplanned,13.0414598,77.5166911,accident,False,2023-12-30 04:19:53.357000+00:00,closed,Tumkur Road,High,2023-12-30 04:20:47.862021+00:00,Peenya,0.9084170166666666,,4,5,12,1,0,3,0
FKID007345,unplanned,12.9062721,77.5732899,vehicle_breakdown,False,2023-12-30 04:49:29.521000+00:00,closed,ORR West 1,High,2023-12-30 04:51:31.029092+00:00,J.P. Nagar,2.025134866666667,,4,5,12,1,0,3,0
FKID007346,unplanned,12.9133942,77.6001199,vehicle_breakdown,False,2023-12-30 05:02:34.568000+00:00,closed,Bannerghata Road,High,2023-12-30 05:04:03.395480+00:00,Mico Layout,1.4804579999999998,,5,5,12,1,0,3,0
FKID007347,unplanned,12.9504547,77.5372946,others,False,2023-12-30 05:26:57.449000+00:00,closed,West of Chord Road,High,2023-12-30 05:28:29.292014+00:00,Byatarayanapura,1.5307169,,5,5,12,1,0,3,0
FKID007348,unplanned,12.9814934,77.6085237,vehicle_breakdown,False,2023-12-30 05:29:05.511000+00:00,closed,CBD 1,High,2023-12-30 05:30:02.337374+00:00,Shivajinagar,0.9471062333333333,,5,5,12,1,0,3,0
FKID007349,unplanned,12.9068317,77.5458783,road_conditions,False,2023-12-30 05:40:18.638000+00:00,active,Non-corridor,Low,2023-12-30 05:43:18.948228+00:00,K.S. Layout,3.0051704666666668,,5,5,12,1,0,1,0
FKID007350,unplanned,12.9649768,77.6415138,vehicle_breakdown,False,2023-12-30 05:48:25.280000+00:00,closed,IRR(Thanisandra road),High,2023-12-30 05:49:20.877188+00:00,Jeevanbheemanagar,0.9266198,,5,5,12,1,0,3,0
FKID007351,unplanned,12.9267084,77.577034,tree_fall,True,2023-12-30 05:46:57.744000+00:00,closed,Non-corridor,Low,2023-12-30 05:49:28.661225+00:00,Banashankari,2.5152870833333334,,5,5,12,1,0,1,1
FKID007352,unplanned,12.9349261,77.5111621,vehicle_breakdown,False,2023-12-30 05:53:05.116000+00:00,closed,Mysore Road,High,2023-12-30 05:54:34.178294+00:00,Jnanabharathi,1.4843715666666666,,5,5,12,1,0,3,0
FKID007353,unplanned,13.019798,77.6528824,vehicle_breakdown,False,2023-12-30 06:05:20.332000+00:00,closed,ORR North 1,High,2023-12-30 06:06:18.681819+00:00,Banaswadi,0.9724969833333332,,6,5,12,1,0,3,0
FKID007354,unplanned,13.0284236,77.6323212,road_conditions,False,2023-12-30 06:30:41.641000+00:00,active,Airport New South Road,High,2023-12-30 06:32:00.141187+00:00,Hennuru,1.3083364499999999,,6,5,12,1,0,3,0
FKID007355,unplanned,12.979793,77.56429959,vehicle_breakdown,False,2023-12-30 06:32:20.235000+00:00,closed,Non-corridor,Low,2023-12-30 06:33:12.058758+00:00,Magadi Road,0.8637292999999999,,6,5,12,1,0,1,0
FKID007356,unplanned,12.9554213,77.5455819,vehicle_breakdown,False,2023-12-30 06:33:32.750000+00:00,closed,Mysore Road,High,2023-12-30 06:34:04.286059+00:00,Byatarayanapura,0.5256009833333334,,6,5,12,1,0,3,0
FKID007357,unplanned,13.0708042,77.5928709,vehicle_breakdown,False,2023-12-30 07:48:57.045000+00:00,closed,Bellary Road 2,High,2023-12-30 07:49:34.998835+00:00,Kodigehalli,0.6325639166666667,,7,5,12,1,0,3,0
FKID007358,unplanned,12.9383345,77.5213458,vehicle_breakdown,False,2023-12-30 18:43:02.626000+00:00,closed,Mysore Road,High,2023-12-30 18:44:37.171731+00:00,Byatarayanapura,1.5757621833333333,,18,5,12,1,0,3,0
FKID007359,unplanned,13.020954,77.5523526,vehicle_breakdown,False,2023-12-30 19:16:28.780000+00:00,closed,Tumkur Road,High,2023-12-30 19:19:55.965768+00:00,Yeshwanthpura,3.453096133333333,,19,5,12,1,0,3,0
FKID007360,unplanned,12.9636302,77.5814835,vehicle_breakdown,False,2023-12-30 19:50:54.361000+00:00,closed,Mysore Road,High,2023-12-30 19:50:58.085413+00:00,Halasuru Gate,0.062073550000000005,,19,5,12,1,0,3,0
FKID007361,unplanned,12.9089987,77.6005365,vehicle_breakdown,False,2023-12-30 20:27:08.072000+00:00,closed,Bannerghata Road,High,2023-12-30 20:29:00.547140+00:00,Mico Layout,1.8745856666666667,,20,5,12,1,0,3,0
FKID007362,unplanned,12.9432514,77.5259362,vehicle_breakdown,False,2023-12-30 21:03:25.071000+00:00,closed,Mysore Road,High,2023-12-30 21:06:28.021959+00:00,Byatarayanapura,3.04918265,,21,5,12,1,0,3,0
FKID007363,unplanned,13.0065611,77.5789749,vehicle_breakdown,False,2023-12-30 22:25:04.839000+00:00,closed,Non-corridor,Low,2023-12-30 22:26:59.284475+00:00,Sadashivanagar,1.9074245833333334,,22,5,12,1,0,1,0
FKID007364,unplanned,13.1220978,77.6112107,construction,False,2023-12-30 23:15:31.529000+00:00,closed,Bellary Road 2,High,2023-12-30 23:16:35.918320+00:00,Yelahanka,1.0731553333333332,,23,5,12,1,0,3,0
FKID007365,unplanned,12.9593713,77.5039086,vehicle_breakdown,False,2023-12-30 23:29:13.051000+00:00,closed,Non-corridor,Low,2023-12-30 23:30:33.598528+00:00,Jnanabharathi,1.3424588,,23,5,12,1,0,1,0
FKID007366,unplanned,12.93859975,77.57933491,accident,False,2023-12-31 00:28:20.913688+00:00,closed,Non-corridor,Low,2023-12-31 00:35:07.975484+00:00,Basavanagudi,6.784363266666667,,0,6,12,1,0,1,0
FKID007367,unplanned,12.9531342,77.5388561,vehicle_breakdown,False,2023-12-31 01:10:24.265000+00:00,closed,West of Chord Road,High,2023-12-31 01:12:41.746665+00:00,Byatarayanapura,2.2913610833333333,,1,6,12,1,0,3,0
FKID007368,unplanned,12.9416075,77.6087435,accident,False,2023-12-31 01:13:13.601000+00:00,closed,Hosur Road,High,2023-12-31 01:15:02.757456+00:00,Adugodi,1.8192742666666668,,1,6,12,1,0,3,0
FKID007369,unplanned,13.0726796,77.5926219,vehicle_breakdown,False,2023-12-31 01:19:49.868000+00:00,closed,Bellary Road 2,High,2023-12-31 01:22:51.770596+00:00,Yelahanka,3.031709933333333,,1,6,12,1,0,3,0
FKID007370,unplanned,12.9793695,77.603922,vehicle_breakdown,False,2023-12-31 02:14:02.857000+00:00,closed,CBD 1,High,2023-12-31 02:17:03.637400+00:00,Shivajinagar,3.0130066666666666,,2,6,12,1,0,3,0
FKID007371,unplanned,13.0051146,77.5489802,vehicle_breakdown,False,2023-12-31 02:35:20.700000+00:00,closed,West of Chord Road,High,2023-12-31 02:39:02.673423+00:00,Malleshwaram,3.69955705,,2,6,12,1,0,3,0
FKID007372,unplanned,13.0421078,77.515141,vehicle_breakdown,False,2023-12-31 02:36:34.025000+00:00,closed,Tumkur Road,High,2023-12-31 02:39:07.611381+00:00,Peenya,2.5597730166666666,,2,6,12,1,0,3,0
FKID007373,unplanned,12.9706591,77.6040423,vehicle_breakdown,False,2023-12-31 03:49:33.635000+00:00,closed,Mysore Road,High,2023-12-31 03:50:37.925419+00:00,Cubbon Park,1.0715069833333333,,3,6,12,1,0,3,0
FKID007374,unplanned,12.9706503,77.6040613,vehicle_breakdown,False,2023-12-31 03:51:02.128000+00:00,closed,Mysore Road,High,2023-12-31 03:51:38.502749+00:00,Cubbon Park,0.6062458166666667,,3,6,12,1,0,3,0
FKID007375,unplanned,12.9720302,77.5829963,vehicle_breakdown,False,2023-12-31 03:53:21.893000+00:00,closed,Non-corridor,Low,2023-12-31 03:54:10.878382+00:00,Halasuru Gate,0.8164230333333333,,3,6,12,1,0,1,0
FKID007376,unplanned,13.0944083,77.5972898,vehicle_breakdown,False,2023-12-31 04:01:52.859000+00:00,closed,Bellary Road 2,High,2023-12-31 04:02:49.752280+00:00,Yelahanka,0.9482213333333332,,4,6,12,1,0,3,0
FKID007377,unplanned,12.9557045,77.5459458,vehicle_breakdown,False,2023-12-31 04:12:42.003000+00:00,closed,Mysore Road,High,2023-12-31 04:13:31.684991+00:00,Byatarayanapura,0.8280331833333333,,4,6,12,1,0,3,0
FKID007378,unplanned,12.9636022,77.5779542,vehicle_breakdown,True,2023-12-31 05:08:51.210000+00:00,closed,Mysore Road,High,2023-12-31 05:09:47.698683+00:00,City Market,0.9414780500000001,,5,6,12,1,0,3,1
FKID007379,unplanned,13.0154387,77.5539593,vehicle_breakdown,False,2023-12-31 05:20:20.490000+00:00,closed,West of Chord Road,High,2023-12-31 05:21:08.218001+00:00,Yeshwanthpura,0.7954666833333334,,5,6,12,1,0,3,0
FKID007380,unplanned,13.0303077,77.5370664,vehicle_breakdown,False,2023-12-31 05:34:40.921000+00:00,closed,Tumkur Road,High,2023-12-31 05:38:50.374339+00:00,Yeshwanthpura,4.15755565,,5,6,12,1,0,3,0
FKID007381,unplanned,13.0146543,77.5716915,vehicle_breakdown,True,2023-12-31 06:16:05.565000+00:00,closed,Non-corridor,Low,2023-12-31 06:17:23.264815+00:00,Sadashivanagar,1.2949969166666666,,6,6,12,1,0,1,1
FKID007382,unplanned,12.9791017,77.603105,vehicle_breakdown,False,2023-12-31 06:15:00.947000+00:00,closed,Old Madras Road,High,2023-12-31 06:18:50.586402+00:00,Shivajinagar,3.8273233666666666,,6,6,12,1,0,3,0
FKID007383,unplanned,13.0391439,77.6237102,others,False,2023-12-31 06:55:40.295000+00:00,closed,Hennur Main Road,High,2023-12-31 06:57:01.130279+00:00,K.G. Halli,1.34725465,,6,6,12,1,0,3,0
FKID007384,unplanned,12.9583875,77.5547121,vehicle_breakdown,False,2023-12-31 08:28:31.872000+00:00,closed,Mysore Road,High,2023-12-31 08:30:52.486687+00:00,Chamarajpet,2.343578116666667,,8,6,12,1,0,3,0
FKID007385,unplanned,12.9977505,77.5513344,vehicle_breakdown,False,2023-12-31 08:48:25.826000+00:00,closed,West of Chord Road,High,2023-12-31 08:53:59.721219+00:00,Rajajinagar,5.564920316666667,,8,6,12,1,0,3,0
FKID007386,unplanned,12.9350617,77.6094426,vehicle_breakdown,False,2023-12-31 08:52:59.715000+00:00,closed,Hosur Road,High,2023-12-31 08:55:51.629356+00:00,Mico Layout,2.865239266666667,,8,6,12,1,0,3,0
FKID007387,unplanned,12.9789759,77.6033105,vehicle_breakdown,False,2023-12-31 09:56:09.383000+00:00,closed,Old Madras Road,High,2023-12-31 09:58:05.960200+00:00,Shivajinagar,1.9429533333333333,,9,6,12,1,0,3,0
FKID007388,unplanned,13.0967483,77.5979683,accident,False,2023-12-31 13:43:22.287000+00:00,closed,Bellary Road 2,High,2023-12-31 13:44:21.925401+00:00,Yelahanka,0.99397335,,13,6,12,1,0,3,0
FKID007389,unplanned,12.9870264,77.5878455,vehicle_breakdown,False,2023-12-31 19:51:58.068000+00:00,closed,Bellary Road 1,High,2023-12-31 19:53:42.261655+00:00,High ground,1.7365609166666667,,19,6,12,1,0,3,0
FKID007390,unplanned,12.9713717,77.6195817,vehicle_breakdown,False,2023-12-31 19:58:47.757000+00:00,closed,Old Madras Road,High,2023-12-31 19:59:41.737245+00:00,Halasur,0.89967075,,19,6,12,1,0,3,0
FKID007391,unplanned,12.9051825,77.6017353,vehicle_breakdown,False,2024-01-01 00:14:54.741000+00:00,closed,Bannerghata Road,High,2024-01-01 00:19:56.810607+00:00,J.P. Nagar,5.03449345,,0,0,1,0,0,3,0
FKID007392,unplanned,13.0159213,77.5839456,vehicle_breakdown,False,2024-01-01 02:15:43.141000+00:00,closed,Bellary Road 1,High,2024-01-01 02:17:43.801763+00:00,Sadashivanagar,2.011012716666667,,2,0,1,0,0,3,0
FKID007393,unplanned,13.0397251,77.5183633,vehicle_breakdown,False,2024-01-01 03:50:05.862000+00:00,closed,Tumkur Road,High,2024-01-01 03:53:03.364215+00:00,Peenya,2.95837025,,3,0,1,0,0,3,0
FKID007394,unplanned,12.9878588,77.5499088,vehicle_breakdown,False,2024-01-01 05:04:25.810000+00:00,closed,West of Chord Road,High,2024-01-01 05:07:27.338960+00:00,Vijayanagara,3.025482666666667,,5,0,1,0,0,3,0
FKID007395,unplanned,12.9651,77.5350967,vehicle_breakdown,False,2024-01-01 05:06:15.334000+00:00,closed,West of Chord Road,High,2024-01-01 05:07:41.318704+00:00,Vijayanagara,1.4330783999999999,,5,0,1,0,0,3,0
FKID007396,unplanned,12.9823952,77.5934195,vehicle_breakdown,False,2024-01-01 06:19:09.818000+00:00,closed,CBD 2,High,2024-01-01 06:21:00.356063+00:00,Cubbon Park,1.8423010499999999,,6,0,1,0,0,3,0
FKID007397,unplanned,12.9664629,77.6079133,vehicle_breakdown,False,2024-01-01 06:29:03.804000+00:00,closed,Mysore Road,High,2024-01-01 06:31:28.532131+00:00,Ashok Nagar,2.4121355166666665,,6,0,1,0,0,3,0
FKID007398,unplanned,13.0298049,77.5380274,vehicle_breakdown,False,2024-01-01 07:40:00.779000+00:00,closed,Tumkur Road,High,2024-01-01 07:41:01.249685+00:00,Yeshwanthpura,1.00784475,,7,0,1,0,0,3,0
FKID007399,unplanned,12.9544176,77.5441588,vehicle_breakdown,False,2024-01-01 08:02:43.740000+00:00,closed,Mysore Road,High,2024-01-01 08:03:29.216502+00:00,Byatarayanapura,0.7579417,,8,0,1,0,0,3,0
FKID007400,unplanned,12.9541233,77.5438833,vehicle_breakdown,False,2024-01-02 02:26:47.270000+00:00,closed,Mysore Road,High,2024-01-02 02:27:53.989859+00:00,Byatarayanapura,1.11199765,,2,1,1,0,0,3,0
FKID007401,unplanned,13.0942833,77.5973317,vehicle_breakdown,False,2024-01-01 19:34:42.001000+00:00,closed,Bellary Road 2,High,2024-01-01 19:37:41.423592+00:00,Yelahanka,2.9903765333333334,,19,0,1,0,0,3,0
FKID007402,unplanned,13.0568566,77.5469399,vehicle_breakdown,False,2024-01-01 19:59:17.707000+00:00,closed,Non-corridor,Low,2024-01-01 20:00:00.801272+00:00,Jalahalli,0.7182378666666666,,19,0,1,0,0,1,0
FKID007403,unplanned,12.9217342,77.580465,others,False,2024-01-01 21:22:56.471000+00:00,closed,Non-corridor,Low,2024-01-01 21:30:56.726678+00:00,Jayanagara,8.0042613,,21,0,1,0,0,1,0
FKID007404,unplanned,12.9120234,77.5858065,vehicle_breakdown,False,2024-01-01 21:30:26.040000+00:00,closed,Non-corridor,Low,2024-01-01 21:31:56.120122+00:00,J.P. Nagar,1.5013353666666667,,21,0,1,0,0,1,0
FKID007405,unplanned,12.9120367,77.5858317,vehicle_breakdown,True,2024-01-01 21:33:59.281000+00:00,closed,Non-corridor,Low,2024-01-01 21:35:17.872135+00:00,J.P. Nagar,1.3098522499999998,,21,0,1,0,0,1,1
FKID007406,unplanned,12.91192,77.5857333,vehicle_breakdown,False,2024-01-01 21:41:22.080000+00:00,closed,Non-corridor,Low,2024-01-01 21:44:19.829241+00:00,J.P. Nagar,2.9624873500000004,,21,0,1,0,0,1,0
FKID007407,unplanned,12.9760128,77.5645174,vehicle_breakdown,False,2024-01-01 23:03:04.439000+00:00,closed,Magadi Road,High,2024-01-01 23:04:19.107008+00:00,Magadi Road,1.2444668,,23,0,1,0,0,3,0
FKID007408,planned,13.0018733,77.570975,procession,False,2024-01-01 23:47:13.478000+00:00,closed,Non-corridor,Low,2024-01-01 23:50:06.475807+00:00,Malleshwaram,2.8832967833333334,,23,0,1,0,1,1,0
FKID007409,unplanned,12.9877553,77.520629,vehicle_breakdown,False,2024-01-02 00:14:45.099000+00:00,closed,Magadi Road,High,2024-01-02 00:15:25.601892+00:00,Kamakshipalya,0.6750482000000001,,0,1,1,0,0,3,0
FKID007410,unplanned,12.9202022,77.6516834,accident,False,2024-01-02 00:07:06.607463+00:00,closed,Non-corridor,Low,2024-01-02 00:49:45.899965+00:00,HSR Layout,42.65487503333333,,0,1,1,0,0,1,0
FKID007411,unplanned,12.9869466,77.5191472,vehicle_breakdown,False,2024-01-02 01:05:29.024000+00:00,closed,Magadi Road,High,2024-01-02 01:06:23.466792+00:00,Kamakshipalya,0.9073798666666666,,1,1,1,0,0,3,0
FKID007412,unplanned,12.9728301,77.5638724,vehicle_breakdown,False,2024-01-02 02:28:49.801000+00:00,closed,Magadi Road,High,2024-01-02 02:31:43.725341+00:00,Magadi Road,2.8987390166666667,,2,1,1,0,0,3,0
FKID007413,unplanned,12.9826741,77.5679644,vehicle_breakdown,False,2024-01-02 02:33:14.602000+00:00,closed,Non-corridor,Low,2024-01-02 02:35:13.621833+00:00,Sheshadripuram,1.9836638833333333,,2,1,1,0,0,1,0
FKID007414,unplanned,12.9711311,77.6187963,vehicle_breakdown,False,2024-01-02 02:51:50.676000+00:00,closed,Old Madras Road,High,2024-01-02 02:53:16.577979+00:00,Halasur,1.4316996499999999,,2,1,1,0,0,3,0
FKID007415,planned,13.03978542,77.62423396,construction,True,2023-12-29 12:05:46+00:00,closed,Hennur Main Road,High,2024-01-02 03:19:26.407845+00:00,K.G. Halli,,,12,4,12,0,1,3,1
FKID007416,unplanned,12.9832349,77.5970194,protest,True,2024-01-02 05:00:52.716000+00:00,closed,CBD 2,High,2024-01-02 05:02:05.869676+00:00,Cubbon Park,1.2192279333333333,,5,1,1,0,0,3,1
FKID007417,unplanned,12.9882218,77.5875527,vehicle_breakdown,False,2024-01-02 05:29:54.359000+00:00,closed,Bellary Road 1,High,2024-01-02 05:32:24.177754+00:00,High ground,2.4969792333333336,,5,1,1,0,0,3,0
FKID007418,unplanned,12.9725137,77.5817252,vehicle_breakdown,False,2024-01-02 06:13:44.277000+00:00,closed,Non-corridor,Low,2024-01-02 06:14:33.230349+00:00,Halasuru Gate,0.8158891500000001,,6,1,1,0,0,1,0
FKID007419,unplanned,12.9635304,77.5842367,vehicle_breakdown,False,2024-01-02 07:15:34.697000+00:00,closed,Mysore Road,High,2024-01-02 07:16:33.256428+00:00,Halasuru Gate,0.9759904666666667,,7,1,1,0,0,3,0
FKID007420,unplanned,12.9247699,77.5508489,vehicle_breakdown,False,2024-01-02 07:16:02.706000+00:00,closed,ORR West 1,High,2024-01-02 07:18:09.764665+00:00,Banashankari,2.117644416666667,,7,1,1,0,0,3,0
FKID007421,unplanned,12.9851151,77.5747389,vehicle_breakdown,True,2024-01-02 07:34:31.485000+00:00,closed,Non-corridor,Low,2024-01-02 07:36:42.640197+00:00,Sheshadripuram,2.1859199499999997,,7,1,1,0,0,1,1
FKID007422,unplanned,13.0327012,77.5326024,accident,True,2024-01-02 08:41:21.392000+00:00,closed,Tumkur Road,High,2024-01-02 08:44:37.471272+00:00,Yeshwanthpura,3.2679878666666666,,8,1,1,0,0,3,1
FKID007423,unplanned,12.9256633,77.617345,vehicle_breakdown,False,2024-01-02 19:06:04.654000+00:00,closed,Hosur Road,High,2024-01-02 19:06:45.397613+00:00,Madiwala,0.6790602166666667,,19,1,1,0,0,3,0
FKID007424,unplanned,12.9710733,77.59719,vehicle_breakdown,False,2024-01-02 19:41:25.375000+00:00,closed,Mysore Road,High,2024-01-02 19:45:53.796421+00:00,Cubbon Park,4.47369035,,19,1,1,0,0,3,0
FKID007425,planned,13.0351175,77.5677308,construction,False,2024-01-02 19:45:09.268000+00:00,closed,Non-corridor,Low,2024-01-02 19:47:00.135400+00:00,Sadashivanagar,1.84779,,19,1,1,0,1,1,0
FKID007426,unplanned,12.9056215,77.5856314,pot_holes,False,2024-01-02 20:26:50.484000+00:00,active,ORR West 1,High,2024-01-02 20:28:18.065653+00:00,J.P. Nagar,1.4596942166666667,,20,1,1,0,0,3,0
FKID007427,unplanned,12.97569092,77.55547597,vehicle_breakdown,False,2024-01-02 20:49:31.455000+00:00,closed,Magadi Road,High,2024-01-02 20:50:12.228698+00:00,Magadi Road,0.6795616333333334,,20,1,1,0,0,3,0
FKID007428,unplanned,12.9883739,77.5869444,vehicle_breakdown,False,2024-01-02 21:09:33.528000+00:00,closed,Bellary Road 1,High,2024-01-02 21:11:09.300432+00:00,High ground,1.5962071999999998,,21,1,1,0,0,3,0
FKID007429,unplanned,13.0441432,77.5568589,vehicle_breakdown,False,2024-01-02 22:15:00.257000+00:00,closed,ORR North 2,High,2024-01-02 22:15:40.153702+00:00,Jalahalli,0.6649450333333333,,22,1,1,0,0,3,0
FKID007430,unplanned,12.9173597,77.5648611,Debris,False,2024-01-02 22:54:21.511000+00:00,active,ORR West 1,High,2024-01-02 22:55:25.479368+00:00,Banashankari,1.0661394666666666,,22,1,1,0,0,3,0
FKID007431,unplanned,13.0991774,77.5973094,vehicle_breakdown,True,2024-01-02 23:08:09.251000+00:00,closed,Bellary Road 2,High,2024-01-02 23:10:29.859137+00:00,Yelahanka,2.34346895,,23,1,1,0,0,3,1
FKID007432,unplanned,12.9933885,77.574254,vehicle_breakdown,False,2024-01-02 23:27:19.950000+00:00,closed,Non-corridor,Low,2024-01-02 23:28:31.731584+00:00,Sheshadripuram,1.1963597333333333,,23,1,1,0,0,1,0
FKID007433,unplanned,13.0066075,77.5930196,vehicle_breakdown,False,2024-01-02 23:43:19.268000+00:00,closed,Non-corridor,Low,2024-01-02 23:44:40.320871+00:00,R.T. Nagar,1.3508811833333332,,23,1,1,0,0,1,0
FKID007434,unplanned,13.0381439,77.5210729,others,False,2024-01-02 23:55:34.418000+00:00,closed,Tumkur Road,High,2024-01-02 23:56:49.563374+00:00,Peenya,1.2524229,,23,1,1,0,0,3,0
FKID007435,unplanned,13.0288242,77.6313872,vehicle_breakdown,False,2024-01-03 02:05:37.026000+00:00,closed,Airport New South Road,High,2024-01-03 02:08:11.662425+00:00,K.G. Halli,2.5772737500000003,,2,2,1,0,0,3,0
FKID007436,unplanned,12.99892,77.5410733,vehicle_breakdown,True,2024-01-03 04:10:56.658000+00:00,closed,Non-corridor,Low,2024-01-03 04:12:41.763339+00:00,Vijayanagara,1.75175565,,4,2,1,0,0,1,1
